time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.033167165462944515,-0.05982282969485261,11.512005656900735,6.214264584071801,0.047680960430851904,0.0,-0.146954145017827,-0.25114140597466617,2.734197786255021,-0.14891343913695543,0.10465430091065998,0.0,412.45045631185354,411.59587368343085,412.85834352604286,413.906801405276
1.2000000000000006,-0.04289120338698725,-0.07619896076707623,11.676897276214355,6.205526006555111,0.054271399501690354,0.0,-0.17776719739362545,-0.2955285760031596,2.76202218275994,-0.13980128702599548,0.11858737105886923,0.0,420.36874223758906,421.58564800183626,421.9364999287281,422.70131989919827
1.2600000000000007,-0.05462335751782465,-0.09544682716672913,11.84405690544157,6.197082884091486,0.06151814465311212,0.0,-0.21397661808975796,-0.3468471835242546,2.8097296680405117,-0.1426174516924496,0.1248333122003564,0.0,428.68894422898074,429.2330612725886,428.3411738372831,428.08236481554604
1.3200000000000007,-0.06888754952170262,-0.11824029811261974,12.017528973398015,6.188309350060159,0.06870825346768417,0.0,-0.2622916024118777,-0.41385576112751765,2.972101083014172,-0.15463575028184537,0.10728346809413135,0.0,465.8180535947977,464.45573166946576,465.53623996028927,464.5757756660484
1.3800000000000008,-0.0862814621874064,-0.14535305076768865,12.201742460134522,6.1795476110705945,0.07521451023059722,0.0,-0.3182219490141295,-0.4908877343804528,3.167637498612219,-0.13280476410005998,0.11064953192791534,0.0,476.13826782788146,476.405202164312,475.2645288100878,476.91605967585673
1.4400000000000008,-0.10705435901146047,-0.17710792979814852,12.395948291073115,6.171603194219475,0.0816536965798198,0.0,-0.3748839771199321,-0.5684152004193774,3.305315449436299,-0.1316237921164709,0.09966016096151897,0.0,460.5571833468525,459.69679998305577,460.355422287375,460.43340724260787
1.5000000000000009,-0.13137559201522075,-0.21369804867197972,12.59848815306222,6.164000068512056,0.08844555825277123,0.0,-0.4364890858504165,-0.6520341677727092,3.4453966832838594,-0.11837961183933333,0.13169946588221348,0.0,460.33266205453094,462.87142647769446,462.2842787924183,463.3126813252118
1.560000000000001,-0.15953876945693501,-0.2554532825560757,12.809281982635172,6.156407740922944,0.09637573588371229,0.0,-0.5030961243458419,-0.7405212807359041,3.5804171713768063,-0.15258039395468448,0.13309276648956964,0.0,461.69119332688604,461.81645027876556,463.5202504192432,460.8097107201949
1.620000000000001,-0.19116924057940565,-0.30177069954700425,13.021023466112366,6.1474085744182485,0.10532042628449911,0.0,-0.5519039533574115,-0.8040773691304292,3.4777499751567307,-0.14525130017450075,0.16979429781968114,0.0,382.42801129475754,385.93176119378194,383.3934613917974,384.0641519575283
1.680000000000001,-0.2262365216496404,-0.35250343945391627,13.229993406051127,6.138781937937047,0.11564415441509457,0.0,-0.6179142998207915,-0.8877610448307766,3.4876035549916935,-0.140984342126376,0.17624485173508253,0.0,422.08793140098743,422.674353826641,423.9636139014661,424.3097026221083
